;Column1;level_0;Id;Text;Label
739;739;415;415;@Schlafschaf123 @SWagenknecht Auf in den Atomkrieg.... immer schlecht, wenn man seinen Gegner Null einschätzen kann.... selbst die Ukrainer haben schon kapiert, dass es (zumindest derzeit) keinen Weg in die Nato gibt, wenn irgendein Stein auf dem anderen bleiben soll ... ein Verbrechen ja - aber auch Realität;Choose�
740;740;85289;85289;"@BriHasselmann @GrueneBundestag @janoschdahmen Man ihre dämlichen Tweets nerven, dieser Möchtegern will Arzt sein, verbreitet in jeder Talkshow und jedem Mikrofon Unwahrheiten.
Wäre er in der AFD würdet ihr Gift und Galle spucken, was ist das denn für eine Heuchelei,   kann man auch Faschismus nennen,wir sind d.Besten, nein!!";Choose�
741;741;49374;49374;@SHomburg @BMG_Bund @Karl_Lauterbach Das ist eine Regierung, alles wird einfach nur direkt beschlossen ohne eine Absicherung! Gibt es irgendeinen, der diese Durchführung nicht suspekt findet? Ist die Politik wirklich noch zum Wohle der Bürger? Warum werden die Nebenwirkungen der #BKK nicht überprüft von dem GM?;Choose�
742;742;64961;64961;"@zweitkto @Gudrun536525561 @PeterBoehringer Gibt Schlimmeres als den üblichen #Fehlerteufel. Ich würde ich übrigens sehr über Refolgen von Dir freuen. 

Bitte nicht glauben, was ZDF, ARD u. AAS über mich ""Bösen"" alles so ""berichten"".😇";Choose�
743;743;43899;43899;@oida_grantler @stohr_klaus @c_drosten @Karl_Lauterbach Widerlicher huso.... Ich kann mich nicht mehr zurückhalten... Ich kann ihn bis zum Ende aller Tage einfach nur noch beleidigen... Das Maß ist voll!!!;Choose�
744;744;17526;17526;@janoschdahmen @dieschmidt @till_steffen @MAStrackZi @KatrinHelling @DirkWieseSPD Ist mir scheiss egal. Lasse mich trotzdem nicht impfen;Choose�
745;745;21460;21460;"@archangel_riku @OliverKarst @OlafScholz @ABaerbock Aha du nennst jemanden ""Hund"" ?
Was hast du nur für eine miese dreckige Seele?

Solche Menschen wie du sunny sind für die Gesellschaft absolut überflüssig. Sauf weiter du RUS-TROLL 😂";Choose�
746;746;85121;85121;@IreneMihalic @GrueneBundestag @janoschdahmen Die grüne Fachkompetenz, ein Haufen Küchenhelfer, Studienabbrecher und Diplombetrüger. 🤣🤣🤣🤣🤣;Choose�
747;747;131;131;"@SWagenknecht Hat #BuReg noch alles im Griff?
Die US-Pudel-Ampel hat nicht einmal sich selbst im Griff";Choose�
748;748;67472;67472;@StBrandner So früh schon betrunken? Meine Fresse, wie tief kann man sinken... 🤦‍♂️;Choose�
749;749;66115;66115;@EnricoKomning Die AfD ist sozusagen schon lange im Arsch! https://t.co/BTRjfvmyNO;Choose�
750;750;74391;74391;@emiliafester Welch geistiger Dünnpiff die Kleine da immer abgibt und dann noch dieser Mist heute im Bundestag. Wie blöd muss man sein um nicht zu verstehen, dass eine Impfung nicht vor Ansteckung schützt.;Choose�
751;751;56615;56615;@larsklingbeil Ihr seid so lächerlich und vor allen Dingen unglaubwürdig.;Choose�
752;752;33084;33084;@n_roettgen Pazifismus ist Mist? Dann ist Russland ja moralisch entlastet. Der Stärkere gewinnt und setzt seine Interessen durch.;Choose�
753;753;26658;26658;@AnonyMouse_real @AnAudretsch @janoschdahmen @dieschmidt @KatrinHelling @MAStrackZi @DirkWieseSPD Hallo Du kleiner Troll 👌;Choose�
754;754;25732;25732;@Ralf_Stegner Es ist nicht auszuhalten, dieser Typ haut nur noch Plattitüden raus, das Schlimmste für mich ist,er ist noch immer in der SPD! Früher war er als Wegelagerer vor dem dem Willy-Brand-Haus aktiv, immer wenn drinnen eine Pressekonferenz war, stand er vor Tür,bereit zum Interview!OMG! https://t.co/dqWjLqIVGJ;Choose�
755;755;22808;22808;@SvenjaSchulze68 🤣🤣🤣Also alle Männer müssen jetzt Feministinnen werden und mit Frauenkleider rumlaufen- feministische Entwicklungspolitik! Es wird Zeit, daß es endlich eine Frau Bundeskanzlerin gibt! Meine Fresse, diese #nospd wird immer mehr zum fremdschämen!;Choose�
756;756;34604;34604;"@n_roettgen Es gab schon viele würdelose Momente in diesem „ Spuk-Bundestag“.
Das Göring-Eckhardt ein „ weiter im Text“ die dämliche Impfdebatte als finales Thema ankündigt, zeigt wie dumm und arrogant dieses Pack dort ist.
Und Scholz ist wie immer ohne Worte.
Eine Schande ist das für D🙈";Choose�
757;757;55979;55979;@Karl_Lauterbach Halt die Klappe du Heuchler.;Choose�
758;758;68368;68368;"@StBrandner MandyBrandy 
Wo warst du zur Tatzeit ? Es wissen doch alle ,dass Du ein gestörtes Verhältnis zu Frauen hast ^^ komm gib es endlich zu .
#MandyBrandyWars 
#Flachpfeife 
#HaltDieFresseBild
#SchnauzeAfD";Choose�
759;759;79859;79859;@Kizomba4Ever @AuswaertigesAmt @ABaerbock Lehne mich mal weit aus dem Fenster und behaupte, die FUCKING REGIERUNG hat bessere Quellen als du, du Hanswurst;Choose�
760;760;58434;58434;@Ingerich4 @Karl_Lauterbach @BillGates Wer keine Argumente hat, beleidigt stumpf.;Choose�
761;761;48164;48164;@Karl_Lauterbach Demokratie ist wirklich scheiße! Die Opposition will die Regierung stürzen, skandalös!;Choose�
762;762;80535;80535;@AnAudretsch Nein gehört es nicht du idiot..   Ich habe keine Argumente. Das sagt es fuer jeden halbwegs intelligenten Menschen. Da muss man sich bei den grünen aber keine Gedanken machen.;Choose�
763;763;58848;58848;@THXII39 @julian_ze @Karl_Lauterbach Mein Egoismus? Mir sind Impfverweigerer sowas von scheiss egal. Man sollte sie nur nicht bei einem schweren Verlauf behandeln, denn das haben sie sich ja selbst ausgesucht. Kommen Sie selbst mal wieder klar mit ihrem mimimi.;Choose�
764;764;68955;68955;@GrundgesetzEin @StBrandner Wicht!;Choose�
765;765;37166;37166;@Michel_Nachbar1 @xavvkeye @wokest_boy @Kolibri32522549 @n_roettgen Okay Michel ich versuch mal diplomatisch zu sein. Warum versuchst du einen Kriegsverbrecher zu verteidigen? Sollten wir nicht aus unserer gemeinsamen Geschichte was besseres gelernt haben. Doxxen bedeutet die persönlichen Daten von jemandem im Internet zu posten.;Choose�
766;766;3207;3207;"@SWagenknecht Ja lasst uns dem Diktator den Arsch pudern.
Sie sind einfach so lost.";Choose�
767;767;42404;42404;@c_lindner Einmal ein Lügner...immer ein Lügner!!!;Choose�
768;768;5362;5362;@gerhardspoerl50 @Beatrix_vStorch Arschloch wäre jetzt angemessen für Sie. Schreib ich aber nicht. Armseliger alter weißer Mann ist schlimmer. Oder?;Choose�
769;769;5269;5269;@WoStWi @Alice_Weidel @AfDSaar Ich höre schon das Mimimi von dem einzig verbliebenen AfD-Trottel. Muss der dann allein in allen vorhandenen Ausschüssen die AfD vertreten?;Choose�
770;770;41676;41676;@thorbi_nrw Die #ampel wird sich nicht ändern, es bleibt eine Koalition die durchweg den arbeitenden bestraft. @c_lindner ist für mich allerdings der größte Verlierer in dieser Geschichte. Von den anderen Hupen wusste man was kommt, viele hatten Hoffnung das die fdp die Waage halten kann.;Choose�
771;771;42448;42448;"Etwas stimmt mit unseren Politikern nicht mehr.
Vertreten sie wirklich die deutschen Bürger? Ist die Mehrheit der Deutschen wirklich so selbstherrlich, arrogant und ignorant?!
@Bundeskanzler @ABaerbock @c_lindner https://t.co/CnlqvZCIWN";Choose�
772;772;34923;34923;@n_roettgen Welche Kackvogelpartei hat Deutschland 16 Jahre in dieser Abhängigkeit zu Putin belassen und einen scheiss dafür getan, diese Abhängigkeit aufzulösen? Schwätzer!;Choose�
773;773;7004;7004;"Die Empörung über die Rede von @Beatrix_vStorch (#AfD) ist so lächerlich, wie die dadurch ausgedrückte Realitätsverweigerung, die #SouthPark schon vor Jahren bloßgestellt hat.

Statt #SolidaritaetMitTessa Bekundungen, lieber nochmal hier reinschauen:

https://t.co/F6MkNLXNr4😉";Choose�
774;774;82546;82546;@spdbt @GansGruen #Trans sind #frauen ??? Wat sagst du da ??? Ein Trans ist eben ein Trans nicht Fisch nicht Fleisch 🙈🙈🙈🙈;Choose�
775;775;72106;72106;"@CarloMasala1 Na ja, das ist wohl die Überraschung vieler angesichts des no-nonsense Diskurs der Grünen in der Bundesregierung. Kudos: 
#Harbeck @ABaerbock 
@RebAdlerNissen @c_bueger @HofiusMaren @gadinsky @KarolineFaerber @NDeitelhoff @UC_Schroeder";Choose�
776;776;40218;40218;@c_lindner Hat Ihnen noch nie ein Anbieter oder Bank eine Vertragsanpassung untergejubelt.... Ich muss nur lachen ob all der amateurhaften Hilflosigkeit westlicher Regierungen... Wie eine Horde scheuer Hühner die Putin vor sich her treibt;Choose�
777;777;49486;49486;"@Karl_Lauterbach Es ist unfair und undemokratisch, von ""hasserfüllten Spaziergängern"" in angeblich ""überforderter Hilflosigkeit"" zu reden. Da sind sehr viele sehr besorgte Bürger unterwegs, die jeden Tag arbeiten, Steuern zahlen und jede Menge Probleme lösen.";Choose�
778;778;71199;71199;"@ABaerbock Die Welt ist ein wenig besser, seit die Kindermörderin und Kriegstreiberin Albrigt in der Hölle ist!
Diese Frau war der beste Beweis dafür das Frauen noch grausamer sind als Männer!
Nun Annalena Sie stehen auf den Schultern dieser Harpyie?
Oh Mann, wenn Dummheit schreien würde🤦🏻‍♀️";Choose�
779;779;82527;82527;@AnAudretsch @BriHasselmann @GansGruen Ist ja wohl ein Witz. Gerade die Grünen Khmer, die jeden AfD Abgeordneten als Nazi bezeichnen, erschüttert sind, wenn jemand Fakten benennt. Was für verlogene Pharisäer.;Choose�
780;780;23636;23636;"@tagesschau Coronatote reichen der Politik nicht , es braucht noch Kriegstote in Europa! @OlafScholz @ABaerbock  mit Eurer USA Versallentreue habt ihr Blut an den Händen; Merkt ihr nicht, das der AMI diesen Krieg braucht; umsonst hat der nicht zig Mrd US$ in Ukraine seit 2014 gepumpt!";Choose�
781;781;57863;57863;@WHYausHH @ragingmaxy @Kaizen_33 @Karl_Lauterbach Mowl du kleine heulsuse;Choose�
782;782;14492;14492;"@kme70 @PhilipLeButt @MoritzKenk @Dzienus @xsarahleee @rubenmcloop @_juliaschramm @bckrmx @Natascha_Strobl @gruene_jugend @Attacd @WirFalken @elhotzo @YpsilantiAndrea @JanUlrichDieren @GregorGysi Übrigens ein schönes Beispiel für ""Effiziens"" wenn man Soldaten in der Gesellschaft ächtet und beim Heimkommen mit ""Soldaten sind Mörder"" schildern empfängt muss man halt auch mehr als das Doppelte Zahlen damit jemand den scheiß Job macht, ganz abgesehen von einer Wehrpflicht.";Choose�
783;783;43439;43439;@Pitsch_Peter @hans_wernitz @RND_de @Karl_Lauterbach Diese Koalition mit der #NoAFDP ist richtig Scheiße;Choose�
784;784;44614;44614;Gut gemacht, Volldeppen!. Aber Klimasteuer einführen...ihr denkt nie über Konsequenzen nach. Und SOWAS soll unser Land regieren? Studiert haben? Ihr agiert wie Idioten, die nicht bis 3 zählen können. Also, weg mit dem Drecksfetzen und zwar für immer! Gell,@Karl_Lauterbach -Lügner https://t.co/bKpqjmmhtr;Choose�
785;785;37760;37760;"@Markus__Lanz @AliceBota @n_roettgen @MelnykAndrij @gerhartbaum Wieso bitte schadet Stilllegung #Northstream2 Putin?

Nun werden ""grüne Männchen"" Gaspipelines durch Ukraine sprengen; 🇩🇪wird betteln, Northstream2 in Betrieb zu nehmen.
🇺🇲sind zwingend auf Öl aus 🇷🇺 angewiesen.

Wiedereinstieg Kernenergie wäre stärkste Sanktion gegen Putin!";Choose�
786;786;9879;9879;@TraudyR @KatjaKeul Du siehst doch, wie Schauspieler Selensky alles hinauszögert. Den interessieren Menschenleben nicht, Hauptsache der Krieg geht noch lange. Wir finanzieren ihm jetzt den Krieg und dann den Wiederaufbau. Alles mit deutschem Steuergeld, ist das nicht geil;Choose�
787;787;40893;40893;@c_lindner @Bundeskanzler Entlastungspaket! und wie werden die Rentner unterstützt? Auch Studenten werden alleine gelassen. Meine Fresse, macht endlich euren Job. Aber dafür müsste man nah beim Volk sein.;Choose�
788;788;70757;70757;@emiliafester Wenn man im Bundestag lügt, man wäre während der Pandemie nie im Urlaub gewesen, kann man wohl schwerlich Leute als Hetzer bezeichnen, die diese Lüge aufdecken. Ist das der Umgang mit Kritikern? Und warum solch eine Lüge? Halten Sie das Volk für blöd?;Choose�
789;789;77754;77754;@ABaerbock Frau Baerbock, Sie und Ihre Kollegen machen einen guten Job 👍🇪🇺🇺🇦🇺🇦🇺🇦Bitte ignorieren Sie diese dümmlichen Trolle, für die man sich einfach nur schämen muss 😡🤮;Choose�
790;790;15995;15995;@spdbt @baerbelbas @tazgezwitscher Hass ist nunmal zu ertragen. Ich scheiße mit Anlauf auf die @spd und das muss von diesen Faschos ausgehalten werden. Arschverletztheit ist kein Grund mir auf den Riemen zu gehen.;Choose�
791;791;40847;40847;Seit jeher ein Blender: @c_lindner https://t.co/5czQsafLlX;Choose�
792;792;12509;12509;@chantal_kopf Nur lächerlich. Alles massnahmen beenden!!!! Keine impfpflicht. https://t.co/fntPaJKSxS;Choose�
793;793;40182;40182;@c_lindner Wenn Zahnstocher mit Muskeln spielen….;Choose�
794;794;56937;56937;@juefri41 @marcfriedrich7 @Karl_Lauterbach Der weis das dem ist es egal genauso wie dem Rest der ekelhaften Politikern u Elite sie bekommen ja Placebo von daher wenn Juckt es wenn der Pöbel stirbt weniger Menschen die aufstehen können wenn sie Tod sind !! U laut Billy muss man da Hand anlegen sonst wird das nie was !!;Choose�
795;795;63767;63767;"@tnhop @Karl_Lauterbach @BdB_SD_Blienert @KirstenKappert Nein sie spielen ein dreckiges wer kriegt was Spiel auf den Rücken der Opfer.
Prohibitionisten sonst nix....";Choose�
796;796;38929;38929;@JuliaKloeckner Sollen wir mal aufzählen, wo Sie persönlich, und die CSU gesamt versagt haben? Nur Scheiße bauen, und dann das Maul aufreissen. Erbärmlich.;Choose�
797;797;14597;14597;@UJackwerth @TKuban96 @EskenSaskia Ist ja auch kacke. Sind bestimmt auch die Politiker die sich bei jedem Dreck enthalten;Choose�
798;798;68522;68522;@StBrandner Noch mehr Kohle = noch mehr Mist;Choose�
799;799;18106;18106;@MarioCzaja @althusmann @CDUNds OMG Mario, bleibe mal lieber in Marzahn, habe gehört dort gibts lecker Kohlrouladen aus der Dose;Choose�
800;800;29682;29682;@Claudia77383293 @ReneFriedli @MarcoBuschmann Wöchentlich 1000 Tote??? Wo kommen diese Zahlen her?? In welcher Welt leben Sie?? Meine Fresse.... 🤦‍♂️🤦‍♂️🤦‍♂️;Choose�
801;801;64213;64213;"@ilpm_graf @geunerkonig @Oscar80978661 @GtzFrmming Auf welchem Planeten leben sie
 Sowas von dumm, dreist und rassistisch geht gar nicht.";Choose�
802;802;76877;76877;@janoschdahmen Solange Zitronenfalter wie @janoschdahmen  Zahlen, Pandemien, Epedemien und weiß der Herrgott noch was fälscht, erfindet, manipuliert - so lange ist doch scheiss egal was beschlossen wird. „Ich bin Politiker. Ich mach mir die Welt,wie sie mir gefällt“ #IchBinRaus;Choose�
803;803;3766;3766;@alpha1958 @Claudia77383293 @SWagenknecht Wenn ich Putins Kriegspropaganda tatsächlich hören wollte, dann würde ich mir einen russischen Regierungskanal ansehen. Kreml-Trolle wie du sind also vollkommen entbehrlich!;Choose�
804;804;56334;56334;@m_grill @c_drosten @Karl_Lauterbach Habe auch schon mittags 13.20 Uhr ein Testergebnis bekommen, obwohl ich erst 16.30 Uhr einen Termin hatte. Es ist alles so nutzlos, weil der Bock zum Gärtner gemacht wird.Da puhlt dir der Typ, der vorher das Werbeblättchen von ALDI ausgetragen hat, in deinen Körperöffnungen herum;Choose�
805;805;32537;32537;@janoschdahmen @dieschmidt @till_steffen @MAStrackZi @KatrinHelling @DirkWieseSPD Mir fällt da nur noch ein Wort ein: Teufel!;Choose�
806;806;82998;82998;@janoschdahmen Die tolle Impfpflicht, die unsere Nachbarn in Österreich kaum das Sie eingeführt ist, schon wieder kippen? Kriegt ihr Corona-Hosenscheißer eigentlich überhaupt noch mit, was um euch herum passiert?;Choose�
807;807;22121;22121;"@OlafScholz Lassen Sie den Hammer auf #Putin fallen, alles was geht, auch #SWIFT. Jetzt! 
#StandWithUkraine #UkraineKonflikt #Ukraine #StopPutin";Choose�
808;808;66508;66508;"@StBrandner Hat man Ihnen schon mal gesagt, dass Sie den ganzen Tag nur Scheiße posten? Jeden Tag. Tag für Tag. Nur Scheiße. 

Ich warte auf den Tag, wo ich auf Twitter lese #BrandnerImKnast";Choose�
809;809;29391;29391;@WDRaktuell @c_lindner @christianduerr Der komplette Plan ist völliger Schwachsinn! Entweder werden die Steuern und Sonderabgaben auf fossile Kraft und Brennstoffe sofort deutlich reduziert, oder wir lassen es einfach bleiben. Dann wird aber auch klar, dass uns Lindner und Co. nur als Melk Kuh der Nation sehen.;Choose�
810;810;1766;1766;@SWagenknecht Diese barbarischen Kriegsverbrecher? Die täglich Zivilisten töten, Wohngebiete und Krankenhäuser zerstören und Städte verhungern lassen? Hahaha, @SWagenknecht , einfach mal ruhig bleiben, Sie haben ja nicht mehr alle Tassen im Schrank 🤷🏻‍♂️Schämen Sie sich!!;Choose�
811;811;35647;35647;@CDU @_FriedrichMerz CDU. Nur noch ein Wrack. Keine Opposition, nichts, gar nichts. Der totale Ausverkauf einstiger Werte.;Choose�
812;812;45625;45625;"@xxSkyeHighxx @BarbaraUnger9 @Karl_Lauterbach Das ist halt das was wir brauchen “Zeit” Wenn dafür Placebos nötig sind, warum nicht. Besser als sich stumpf mit Chemie voll zu pumpen.
Wichtig für die Gesundheit wäre eine vernünftige Aufklärung über richtige Ernährung, bevor man sich Gedanken macht so etwas zu verbieten.";Choose�
813;813;45619;45619;@KuehniKev @JerryHebestreit @EskenSaskia Sorry Kevin, aber was da ausgehandelt wurde ist trotzdem Murks. Ich bin Gutverdiener und brauche die 300€ vor Steuern nicht. Man hätte den Wenigverdienern 1000€ netto auszahlen sollen, den Durchschnittsverdienern 500€ netto und den Gutverdienern gar nichts.;Choose�
814;814;17677;17677;@MrsSpunkt @maybritillner @BMVg_Bundeswehr @RKiesewetter @Der_BDI @Luisamneubauer @jana_puglierin @robinalexander_ Naja sie polarisiert. Dass sie sich jedes Mal komplett zum Löffel macht scheint ihr egal zu sein;Choose�
815;815;78313;78313;@stohr_klaus @janoschdahmen @Karl_Lauterbach Die haben gerade alle gesehen, was man mit einem Kritiker der Maßnahmen macht. Siehe BKK-Gate. Einfach fristlos entlassen und unter den Teppich damit. Gleiches Muster, wie seit Jahren. Und wenn's unter dem Teppich rumort, dann haut man mit der Nazi-Keule drauf. Bumm. Aus. Ende.;Choose�
816;816;11224;11224;@ThomasMz6 @Oliver_Krischer 2) Und erst mit diesem Murks in die Abhängigkeit von Leuten wie Putin zu zwingen und wenn sich das dann rächt zu sagen, wir brauchen MEHR von dieser Politik, hat für mich schon etwas von Irrsinn. Simple Heuchelei jedenfalls hat man hier schon lange hinter sich gelassen.;Choose�
817;817;63212;63212;@c_endt @rki_de @Karl_Lauterbach @DirkBrockmann scheiss auf die modellierung scheiss aufs RKI 🥳;Choose�
818;818;39716;39716;@petschc @Himmel_und_Erde @_FriedrichMerz @CDU Ich bin sehr demokratisch eingestellt - wenn das deutsche Volk dumm genug ist, in Mehrheit wieder die korrupte Union mit ihrem unfähigen Blender an der Spitze zu wählen, dann verdienen wir es halt nicht besser. Ist zum Glück sehr unwahrscheinlich.;Choose�
819;819;36929;36929;"@n_roettgen SO EIN ABGRUNDTIEFE DÄMLICHER SCHWACHSINN!
Nicht genug Schaden mit der unsäglichen Corona-Politik angerichtet? Jetzt noch einen drauf setzen? Noch nicht genug kaputt gemacht? Packen Sie Ihre Koffer und hauen Sie ab. Am besten in die Ukraine.";Choose�
820;820;70816;70816;"@KeinGeldDerWelt @SteffFannyHanny @RealHeckTicker @ARD_BaB @ABaerbock Siezen hat was mit Respekt zu tun. Ich wiederhole mich nochmal: Du bist ein Clown.
https://t.co/brN8pPj3Z0
Dein Tweet ist so ziehmlich das Gegenteil von Knigge Höflichkeit und jetzt tust du so als wärst du ein Gentleman, wenn du in wirklichkeit ein überhebliches Arschloch bist.😂";Choose�
821;821;5191;5191;@Alice_Weidel @Beatrix_vStorch @AfDimBundestag @bembel_babe  sie glauben auch jeden misst den die AfD von sich gibt wa. Typischer blau brauner Wähler. Sie können mich auch berichtigen wenn die Vermutung falsch ist.;Choose�
822;822;77380;77380;@Gert_Woellmann @ABaerbock Da in der Ukraine immer noch der Krieg tobt und Putin höchstens mit Macron telefonieren will, wüsste ich nicht, was Schnatterienchen erreicht hätte. Große Phrasen vor Publikum...ja das ist deutsche Außenpolitik made by Grün.;Choose�
823;823;4956;4956;"@DietmarBartsch @RND_de Dann heizt der Pöbel wieder wie blöd das Klima kaputt.
Nichts da. Die sollen halt nen Pullover anziehen.";Choose�
824;824;25718;25718;@in90sec @Ralf_Stegner @Bundeskanzler @OlafScholz @_FriedrichMerz Demokratie gibt es nicht mehr, die Brandstifter sitzen in der Regierung, für mich als Demokratin ist das unerträglich, für Freiheit Demokratie Grundrechte auf die Straße gehen ist richtig und wichtig ein Grundrecht, die Hetze von Politikern die nicht kritisiert werden wollen ist;Choose�
825;825;72544;72544;@RasmusAndresen @Die_Gruenen @GrueneBundestag @emiliafester Dann bist du halt ein dummer Vogel wie die meisten von euch!;Choose�
826;826;16839;16839;@till_steffen Wofür genau du spinner? Kein Fremdschutz, keinen Schutz vor Ansteckung. Was bringt der Rotz dann? Ist bei euch grünen ja gerade in...;Choose�
827;827;59427;59427;@kasrio @Karl_Lauterbach @Beatrix_vStorch @GansGruen Sonst wären die dämlichen deutschen Schafe schon alle im Arsch. https://t.co/2e9W3slDJs;Choose�
828;828;57071;57071;@BILD @Karl_Lauterbach Beide scheiße;Choose�
829;829;27364;27364;@janoschdahmen @dieschmidt @till_steffen @MAStrackZi @KatrinHelling @DirkWieseSPD Achso, eine Impfpflicht entlastet das Gesundheitswesen? Dass wir so ein kaputtes Gesundheitswesen wie jetzt haben, was an der Grenze läuft, haben wir u.a den Grünen zu verdanken. Eine Impfpflicht hatten wir in den Diktaturen schon gehabt. Ist jetzt Grün das neue Braun?;Choose�
830;830;39935;39935;@Erwin_Rueddel @ntvde @Karl_Lauterbach OMG ernsthaft. Peinlicher kann die CDU anscheinend immer. Bürger weiß das Karl Lauterbach alle Termine wegen Krankheit abgesagt hat.;Choose�
831;831;5760;5760;@Beatrix_vStorch @GoeringEckardt Ach Storch,Sie und Ihre AFD Truppe begehen verbalen Mord gegen Andersdenkendende und vielen Ausländern.Das ist auch Fakt.;Choose�
832;832;27260;27260;@spdbt @DirkWieseSPD Jetzt über eine Impfung reden, gegen eine Variante die wir überhaupt nicht kennen und nicht mal wissen ob es je eine neue Variante gibt, ist echt ne Lachnummer. Aber so ist die Politik... einfach mal auf blauen Dunst ein Szenarium heraufbeschwören;Choose�
833;833;57058;57058;"@Karl_Lauterbach Ja ganz doll schrecklich erst Tür &amp; Tor für betroffen öffnen dann Jammern kümmer dich besser mal um den bkk Brief damit ist die impfpflicht intelligent &amp; du ein fall für die justiz die zeit des schön schwätzens ist vorbei die zeit der Aufarbeitung ist gekommen";Choose�
834;834;83032;83032;@patriot_singles @janoschdahmen Mal den Teufel nicht an die Wand. 🙄😂;Choose�
835;835;746;746;@katjakipping @TAG24DD Ja …. Wir sind total weitergekommen, jetzt sind bereits die normalen Menschen schon geistig behindert ! Es lebe Deutschland 🇩🇪;Choose�
836;836;52396;52396;@BILD @Karl_Lauterbach Das ist doch nur noch lächerlich. Wenn er es wenigstens mit Fakten belegen würde. Da kommt aber leider nix.;Choose�
837;837;78688;78688;@AfDLindemann @ABaerbock Na Hauptsache wieder Scheiße labern...wie immer bei der #noafd;Choose�
838;838;8368;8368;@Ricarda_Lang Korrupter Haufen...;Choose�
839;839;51342;51342;@Karl_Lauterbach Nein sie trottel die anderen testen nicht mehr;Choose�
840;840;69209;69209;@DerGarond @AfDProtschka @NancyFaeser Wow Sie stehen wohl drauf sich zu blamieren und ne lachnummer zu sein? Ich führe Sie gern am Nasenring durch die Manege!;Choose�
841;841;18982;18982;@Markus_Soeder @_FriedrichMerz @rbrinkhaus Das einzige was ihr bündeln könnt ist euer Rucksack, wiederwärtig seit ihr Selbstdarsteller, Söder, Dobrindt und Blume in die Braunkohle;Choose�
842;842;82649;82649;@FrankfurtZack @GoeringEckardt Strassenräuber aufgrund Grundgesetzverletzung...sagt alles über Grüne...wenn die erst mal am Futtertrog sitzen wird sich fleissig beim kleinen Bürger bedient, aber selbst kaum was geleistet;Choose�
843;843;39184;39184;@JuliaKloeckner @tagesschau Es sind ja nicht nur Otte und HGM, die CDU wird immer brauner. Das Problem ist wesentlich größer als ihnen lieb ist. Wenn sie alle wie Otte ausschließen würden, würden sie bestimmt 25% der Mitglieder verlieren.;Choose�
844;844;12384;12384;"@steinmann_karin @ManuelaBttner1 @Eddy_Bernayz @RenateKuenast Übrigens hatte ich noch keine HIV Infektion. Bis jetzt, seit es die Krankheit gibt. Dann muss ich mich ja auch nicht davor schützen.
Mein erster Hund hatte kein Tollwut. Ich lasse die Hunde nicht mehr impfen. Brauchts gar net.";Choose�
845;845;73732;73732;"@Dzienus @emiliafester Das Schlimme an eurer Dummheit:
Jeder Versuch euch erklären zu wollen, wie dämlich ihr seid, muss scheitern. Ihr seid so unterirdisch unterwegs, selbst wenn die Latte der Intelligenz auf dem Boden liegt, lauft ihr drunter weg.";Choose�
846;846;80313;80313;"@pmauf @AnjaSiegesmund @BUNDth @ABaerbock @climatemorgan @Greenpeace Nein, die Täter der Maskenaffäre sind korrupte A**********, keine Lobbyisten. =&gt; Du bist sogar sehr falsch gewickelt. Befass dich doch einfach mal mit dem Wesen des Lobbyismus, bevor du drauf los polterst. https://t.co/u56LV03cMX";Choose�
847;847;52291;52291;"@Romanit34033617 @focusonline @Karl_Lauterbach Ja und? Wer zum Teufel hat gesagt das Geimpfte sich nicht anstecken??????????? Niemand!!!!!!!! Es geht um den Verlauf der dann Milder Ausfällt.
Ach moment....Das stimmt ja alles gar nicht 🙄🤪";Choose�
848;848;13758;13758;"@TKuban96 @Ricarda_Lang and again, *block*

Weg mit dem Schmutz.";Choose�
849;849;9920;9920;@Ricarda_Lang Wieviele werden denn entlastet? 100 %, 50% oder vielleicht doch nur 10%? Und der Rest darf wieder mal dafür zahlen, dass ihr Versager euch feiern könnt.;Choose�
850;850;15789;15789;"@spdbt @baerbelbas Darf ich's mal etwas vulgär und gossenhaft, aber frei Schnauze sagen?
Unflätiges, abgehobenes, selbstverliebtes Sch....pack.
Ihr gehört belangt und am besten verwahrt nur schon für euer überhebliches Getue.
Und euer ""Gehalt"" gehört verteilt auf die rechtschaffenden Menschen in DE";Choose�
851;851;35753;35753;@erler_ingo @welt @_FriedrichMerz Vielleicht geringfügig besser als Hitler aber genauso Skrupel- und rücksichtslos, ich hoffe ja immer noch dass es noch ein paar anständige Menschen in der russischen Führung gibt und Putin intern abgesetzt wird.;Choose�
852;852;35025;35025;@n_roettgen Würdelos....das passt zu eurem ganzen Pack!;Choose�
853;853;1063;1063;@mr_johnmc @Peterbn12 @PFZ63 @SWagenknecht Frage ist immer warum glauben alle das Russland ganz Europa einnehmen möchte ?  Wer haut so ein scheiss raus… ?;Choose�
854;854;48229;48229;@Karl_Lauterbach Lügner!!!!;Choose�
855;855;54894;54894;"@SwensTweet @LoneSurvivor @ZDM0916 @Karl_Lauterbach Ach du Scheiße,https://t.co/kHCe3GZqG7
alles klar!Euer Hirn,bekommt ja
schon ohne Maske kaum Sauer
stoff!🤧🤭";Choose�
856;856;38451;38451;@KlausiSchwabi @AmanoJack10 @christophploss Mehr kann man von einem lächerlichen Troll nicht erwarten;Choose�
857;857;52947;52947;@KaiMeinecke @Karl_Lauterbach @WHO D.h. die Impferei war komplett fürn Arsch? Also, ist man jetzt durch die Impfung geschützt oder nicht?;Choose�
